average_userscore,individual_userscore,movie_title,review_date,user_review,username
8.7,10,Rear Window,"JUL 27, 2019","Rear Window is an absolute masterpiece. Alfred Hitchcock is well known for his ability to make entire films out of one room and no film exemplifies this better than Rear Window. Throughout the film there is a constant state of suspense that is aided by convincing performances from Jimmy Stewart, Grace Kelly, and Thelma Ritter. Although this film is often overshadowed by better known Hitchcock films such as Vertigo and Psycho, this film still remains a must see for anyone as an absolute classic that should be in consideration for the greatest film ever made.",TheRaggedFlygon
8.7,10,Rear Window,"MAY 26, 2019","¿What does a man when has to stay home due a sickness or handicap? Despite the slow passed, Hitchcock knew the best for catching the attention of viewer due the detective plot and the magnetism of James Stewart.",alejandro970
8.7,4,Rear Window,"MAR 12, 2019","One of those instances where the movie is outdated for me. I'm not young by any stretch, but I find difficulty in engaging these older films. I also think, dare I say it, Hitchcock is not a director I'd put on my top 10 list. I won't say I don't like his movies, but I'm not an avid fan. I got one of the box sets and found myself bored through most of the movies, this one included. Sure, the color themes are intriguing, but I've seen so much better use of color. This is the issue I have with these groundbreaking films; the ground was broken so long ago, they have been oft imitated.",UncleWillard
8.7,10,Rear Window,"FEB 4, 2019","Charming even after six decades, Rear Window is a example how Hitchcok's movies ages well.",Andremax
8.7,10,Rear Window,"NOV 10, 2018","Rear window is pretty much perfection, Hitchcock’s opening sequence introduces you into this world of neighbors and all the happenings around James Stewart. Such an expertly crafted way to tell this story. Superb in every sense of the word. 100/100",cameronhalmans
8.7,9,Rear Window,"OCT 7, 2018","Hitchcock built a whole universe out of an apartment complex... We then, as audience, are witnesses to a man who spends his time peeping his neighbor. And... Grace Kelly looks stunning...",auburnn
8.7,10,Rear Window,"OCT 2, 2018",My score 100 Metascore / User score 100 / 90 Tomatometer / Audience score 100 / 95 IMDB 85 (95),MartyMcFly
8.7,10,Rear Window,"JUL 16, 2018","I absolutely love this film. It's either the #1 or #2 Hitchcock movie on my list (competing with Vertigo). The story is so compelling, and the set is simply amazing. I always love watching the action on the New York City street that you can see through the little alley between the buildings. Such wonderful attention to detail. This film definitely deserves to be at the top of the Best Movies list.",AaronCBS
8.7,10,Rear Window,"JUL 7, 2018","Hitchcock is the master of creating one room set films, in which we the audience see through the mind and eyes of the main character. Jimmy Stewart excellently plays a photo journalist, bound to a wheelchair, suspecting his neighbour of murdering his wife.",marcmyworks
8.7,10,Rear Window,"MAR 12, 2018","Yang kasih rate 0-3 berarti sengaja menjatuhkan karya orang lain, lu pikir bikin film itu mudah ? lu pikir penilaian sebuah film bagus atau tidak cuma dinilai dari plot nya / ceritanya saja misalnya ? kalo mau kontribusi kasih rate yang objektif lah, pertimbangkan aspek2 lain dalam film tersebut (unsur2 intrinsik film). Saya pribadi sangat tidak suka dengan orang2 yang tidak menghargai karya orang lain, dengan melakukan penilaian hanya dari aspek2 tertentu, tidak menilainya secara keseluruhan (semua aspek yg ada dinilai) serta memberikan penilaian secara obyektif, bukannya berdasarkan emosi/perasaan sendiri semata, alias subyektif.",ilmi_
8.7,8,Rear Window,"FEB 21, 2018","Jeff Jefferies is a photographer who likes to spy on the lives of his neighbors through the rear windows, until it begins to suspect that one of them killed his wife. Directed by Alfred Hitchcock, is written by John Michael Hayes, with the participation of James Stewart and Grace Kelly. This is one of the most famous films of Hitchcock and has been several remakes target. Like many of the films of this director, it could almost be staged as a play, given that almost all the action takes place in the same place: the apartment of the protagonist. The script is excellent, although moments of too much predictability. The performance of the main actors is impeccable and striking, and I consider this one of the best films of Kelly's career. The photograph also deserves a very positive note. The rest (soundtrack, costumes, scenery etc.) is reasonable without surprise or particular attention. I always heard people talk of this movie when it came in Hitchcock's name. But to see the film, I was of the opinion that this director did some more interesting and remarkable films. Either way, it's a good movie, it is worth to be seen and appreciated, and that will please a lot to most suspense fans or thrillers.",FilipeNeto
8.7,10,Rear Window,"FEB 4, 2018","A very suspenseful, well thought out, together movie, which doesn't get too complex but still manages to provide an interesting story and unique directing techniques which will stand out as one of Hitchcock's masterworks.",Scorsescock
8.7,7,Rear Window,"FEB 3, 2018","Hitchcock challenges our moral scruples with this mysterious thriller. The very natural talent of Stewart plays L.B. Jefferies, an adventurous man confined to his New York appartment through injury. The incredibly talented Kelly, plays his frustrated but devoted girlfriend who Jefferies needs to convince that he has witnessed a serious crime from his window.",KingCrasher
8.7,8,Rear Window,"FEB 2, 2018","Even though this probably is not my favorite Hitchcock movie, it is still one of the greats. I only recently saw his best movies as before I somehow rarely watched that old movies, but even as this is more than 60 years old, it still is really good and the suspense is there and everything else you love Hitchcock for.",Ralfbergs
8.5,9,Lawrence of Arabia (re-release),"JAN 1, 2026","Retrato fiel de quien lo quiere todo, incluso ser justo. Lawrence se atreve a desafiar hasta la muerte y casi lo logra. ****/lawrence-of-arabia",fluis0575
8.5,10,Lawrence of Arabia (re-release),"APR 13, 2025","An excellent film that kept me watching right until the end. Great acting, great backdrops, great storyline. Loved it!",strangebrew123
8.5,0,Lawrence of Arabia (re-release),"MAR 16, 2025",[SPOILER ALERT: This review contains spoilers.],StEvangeline
8.5,10,Lawrence of Arabia (re-release),"MAR 1, 2025","Wow. Probably one of, if not, the best movies of all time. The acting, cinematography, and music come together to show the fantastic epic.",1007Conradical
8.5,6,Lawrence of Arabia (re-release),"SEP 21, 2024","The sandy front of World War I, set amongst the dunes and political turmoil of Syria, Egypt and Jordan, as seen by a **** British army officer with maybe a little bit of a messiah complex. A true epic, from the breath-stealing long shots of an unimaginably vast desert to the explosive, well-outfitted battle scenes, it lives up to the billing and then some. I was mesmerized by the photography in particular, which constantly discovers new ways to portray what could have been a rather redundant, flat, boring landscape. Truly beautiful, almost ruminative at times, with an appreciation for the artisanship of film. As for the plot, well... it's a bit slow. Particularly so in the nearly four-hour director's cut, which feels completely unnecessary. I've never seen the theatrical release, which is noted for being incomprehensible in places due to the awkward cuts, but it seems suspicious that half an hour or more couldn't have been lopped off somewhere to improve the pace. Lawrence of Arabia is an exhausting watch, and not just because of the draining personal transformation we see in the title character. There's good material, of course, plenty of it. The hopeless inner squabble of an Arab population that's desperately close to the unified independence they seek. The protagonist's progression from philosophical humanist to enraged berzerker to **** shell. We get plenty to think about, long after the credits have finally, mercifully rolled, but it's a marathon to reach that point. A Best Picture winner that's technically marvelous, thematically challenging and open-minded, but the ending left me feeling cold and there's really no excuse for it to run for as long as it does.",drqshadow
