average_userscore,individual_userscore,movie_title,review_date,user_review,username
8.3,8,Citizen Kane,"APR 20, 2025","Es una película que innova en muchas cosas, por ejemplo, con respecto a los planos, algo más variados que generalmente no se utilizaban mucho en esa época, así como también a nivel de la cronología, al contar una historia haciéndolo desde el presente hacia el pasado. Es innovador sin duda, pero yo creo que la historia no se siente cercana, y con esto me refiero a que, si bien la temática es interesante con respecto a la evolución del personaje principal, desde un niño hasta convertirse en la persona con más poder en el país hasta sus incontables fracasos que lo llevaron a, de cierta forma, aislarse del mundo exterior, y el final interesante que se refiere a esa búsqueda de muchos de nosotros por ser niños otra vez, que recordamos épocas anteriores en las que no pudimos vivir, se vuelve una búsqueda incesante de buscarla incluso hasta volverse tóxico. El problema es que esta parte pudo ser mucho mejor, dar más énfasis a esa etapa infantil para empatizar cuando ya se hiciera adulto, pero solo se muestran un par de escenas, lo que provoca que no exista una conexión tan grande con este personaje, pero por supuesto que es una buena película.",BigP4pa
8.3,7,Citizen Kane,"APR 13, 2025","An ok film with an ending that's highlighted early on. I guess at the time, flagging that the American Dream won't buy happiness, was controversial. I've watched it twice now, and it was definitely better the second time around. It's still over-rated though! Some of the acting is ok, but much is poor and very dated. The message is still decent enough.",strangebrew123
8.3,2,Citizen Kane,"MAR 2, 2025","Extremely outdated - extremely overrated. I watched this film from beginning to end, including the extras, as I always do. So get right to the point, without any introductions. Does this film deserve a place in the list of ""250 audience ratings""/""Must See""? No. Does this film deserve a place in the pantheon of masterworks that have had a significant impact on cinema? Yes. I think it's stupid to give a film a high rating based only on how many innovative and significant ideas were used in it. The average viewer is primarily interested in the story and the quality of its implementation, rather than the ""play of light"" and ""shooting angle."" In my opinion, the objective weight of many ""enthusiastic"" reviews (10/10) is as low as the unfounded 1/1 (0/0) that are given to other films or games. It's time for aggregators and viewers to keep up with the times and change. All ""Tops"" need to be updated, not patronized, calling it a ""weighted system."" Perhaps the best solution would be to divide the tops by time-relevance or into purely viewer and professional ones. This isn't the first time IMDB/Metacritic/Rotten Tomatoes have disappointed me, but it's also not the first or last time they'll impress me. This case is rather an exception to the rule, i think. My actual rating is closer to 3.0, but alas, none of the aggregators support MORE accurate rating. A 2.0 for overrating. Although we understand perfectly well that this ""2.0"" will not be allowed. So, feel free to voice your opinion as you see fit. As Mr. Kane actually did in the film when writing the review...",LeonardWehrwolf
8.3,7,Citizen Kane,"FEB 27, 2025","Interesting film in his generation, maybe not as great today but still recommend to watch, might be tough for beginners",Postik
8.3,0,Citizen Kane,"FEB 20, 2025","This garbage is unwatchable. Maybe it was a staple last century but the acting is f***ing rubbish and the plot is so boring I nearly fell asleep while watching it. The poor cinematography make it so difficult to understand what the hell is going on and the audio hasn't been remastered (at least in the version i watched) so i can't understand a damn word anyone is saying. I only watched this because i was told by a bunch of ""Intelletual movie critics"" that it was amazing but it was borderline unwatchable. 0/10",wexsum
8.3,5,Citizen Kane,"OCT 19, 2024",Citizen Kane was undeniably a ground-breaking movie in many respects but watched through modern eyes it's a pretty dull experience.,drlowdon
8.3,8,Citizen Kane,"JUN 4, 2024",Its a good movie for its time but for today's standards its kind of slow and boring and overall doesn't have a lot of rewatchability.,RefinedInsights
8.3,10,Citizen Kane,"APR 21, 2024","The film is visually stunning, with groundbreaking cinematography and innovative storytelling techniques that were ahead of its time. The use of deep focus photography and non-linear narrative structure helped to create a sense of depth and complexity to Kane's character, making him both enigmatic and relatable to audiences.",FilmCritic13
8.3,3,Citizen Kane,"JAN 25, 2024",boring. way too much talking. not enough penguins dancing. I recommend happy feet to any viewers looking for a more entertaining and emotional cinematic experience.,happyfeetfan216
8.3,9,Citizen Kane,"JAN 11, 2024","I am really impressed. I kind of thought this was gonna be as slow and borrowing movie from the 40s, but it is in reality one of the most interesting fast-paced modern films I have seen, it didn't feel old at all. The only old thing about it was the sound **** lighting was really good. I always remember when I'm watching a black and white movie how importen lighting is and this one really did it good Shadows and when you look at people's face they were dark out so look ambiguous and angry and **** the characters dialogue was so fun to listen to it's so hard not to have a good time watching it. It's so fun and the characters so delightful even if it is a sad story being told.Seeing Citizen Kane from so many ankles and so many different people's perspective it was such a good way of telling this story and it had so much character to it.I expected this movie to be very subtle and hard to read you know like I expected a critic to think but it was that subtle, it was blatant. What was going on emotionally and behind the scenes which makes it very fun to watch because it wasn't ambiguous. What was going on.I understand the hype behind this movie and why it's so highly regarded by critics and I would recommend watching it.",frederik1478
8.3,0,Citizen Kane,"NOV 13, 2023","We were required to watch this movie for english class, potentially the worst movie I've ever seen. There is zero entertainment value, the twist is mediocre at best, and the whole movie is just a general waste of time. Does not deserve any of the praise it gets.",buketboi
